BDP_ID,Chromosome,watson_ensembl_id,watson_gene_name,watson_start,watson_end,crick_ensembl_id,crick_gene_name,crick_start,crick_end,watson_length,crick_length
Sugt1_1,chr14,ENSMUSG00000022024,Sugt1,79825208,79825707,NA,NA,79824648,79825147,47506,NA
Sult6b1_1,chr17,NA,NA,79202578,79203077,ENSMUSG00000038045,Sult6b1,79202018,79202517,NA,23055
Sumo1_1,chr1,NA,NA,59710012,59710511,ENSMUSG00000026021,Sumo1,59709452,59709951,NA,84277
Sumo2_1,chr11,NA,NA,115427115,115427614,ENSMUSG00000020738,Sumo2,115426555,115427054,NA,13175
Supt5_1,chr7,NA,NA,28038221,28038720,ENSMUSG00000003435,Supt5,28037661,28038160,NA,23856
Supv3l1_1,chr10,ENSMUSG00000097129,4930507D05Rik,62285518,62286017,ENSMUSG00000020079,Supv3l1,62284958,62285457,1865,20530
Susd6_1,chr12,ENSMUSG00000021133,Susd6,80837351,80837850,ENSMUSG00000112093,Gm47941,80836791,80837290,90326,2400
Suv39h1_1,chrX,ENSMUSG00000087193,Gm14820,7941018,7941517,ENSMUSG00000039231,Suv39h1,7940458,7940957,126823,13590
Suv39h2_1,chr2,NA,NA,3476056,3476555,ENSMUSG00000026646,Suv39h2,3475496,3475995,NA,19217
Swsap1_1,chr9,ENSMUSG00000051238,Swsap1,21867064,21867563,NA,NA,21866504,21867003,2510,NA
Sycp3_1,chr10,ENSMUSG00000020059,Sycp3,88295537,88296036,ENSMUSG00000060002,Chpt1,88294977,88295476,13668,51329
Syde2_1,chr3,ENSMUSG00000036863,Syde2,145693647,145694146,NA,NA,145693087,145693586,33851,NA
Syf2_1,chr4,ENSMUSG00000028821,Syf2,134658306,134658805,NA,NA,134657746,134658245,6651,NA
Syncrip_1,chr9,NA,NA,88364298,88364797,ENSMUSG00000032423,Syncrip,88363738,88364237,NA,35566
Syngr2_1,chr11,ENSMUSG00000048277,Syngr2,117700516,117701015,NA,NA,117699956,117700455,4616,NA
Syt11_1,chr3,NA,NA,88679871,88680370,ENSMUSG00000068923,Syt11,88679311,88679810,NA,30465
Syt11_2,chr3,ENSMUSG00000078684,5830417I10Rik,88682509,88683008,ENSMUSG00000068923,Syt11,88681949,88682448,50372,30465
Syt9_1,chr7,ENSMUSG00000062542,Syt9,106969940,106970439,NA,NA,106969380,106969879,177929,NA
Tacc1_1,chr8,NA,NA,25691618,25692117,ENSMUSG00000065954,Tacc1,25691058,25691557,NA,102037
Tacc2_1,chr7,ENSMUSG00000030852,Tacc2,130247976,130248475,ENSMUSG00000030849,Fgfr2,130247416,130247915,187348,2960899
Taf10_1,chr7,NA,NA,105393600,105394099,ENSMUSG00000043866,Taf10,105393040,105393539,NA,4969
Taf12_1,chr4,ENSMUSG00000028899,Taf12,132001734,132002233,ENSMUSG00000120711,Gm57101,132001174,132001673,21392,2034
Taf13_1,chr3,ENSMUSG00000048100,Taf13,108479028,108479527,NA,NA,108478468,108478967,11525,NA
Taf15_1,chr11,ENSMUSG00000020680,Taf15,83363948,83364447,NA,NA,83363388,83363887,33658,NA
Taf1_1,chrX,ENSMUSG00000031314,Taf1,100576359,100576858,NA,NA,100575799,100576298,68362,NA
Taf1a_1,chr1,ENSMUSG00000072258,Taf1a,183170336,183170835,NA,NA,183169776,183170275,20696,NA
Taf1b_1,chr12,ENSMUSG00000059669,Taf1b,24548618,24549117,NA,NA,24548058,24548557,60181,NA
Taf3_1,chr2,ENSMUSG00000103570,C630004M23Rik,10053455,10053954,ENSMUSG00000025782,Taf3,10052895,10053394,1682,134045
Taf4b_1,chr18,ENSMUSG00000054321,Taf4b,14916313,14916812,NA,NA,14915753,14916252,117115,NA
Taf5_1,chr19,ENSMUSG00000025049,Taf5,47056201,47056700,NA,NA,47055641,47056140,15734,NA
Taf6_2,chr5,NA,NA,138183029,138183528,ENSMUSG00000036980,Taf6,138182469,138182968,NA,8835
Taf6l_1,chr19,NA,NA,8763703,8764202,ENSMUSG00000003680,Taf6l,8763143,8763642,NA,11931
Taf7_1,chr18,ENSMUSG00000103458,Pcdha4b,37777268,37777767,ENSMUSG00000051316,Taf7,37776708,37777207,887460,3714
Taf8_1,chr17,NA,NA,47813262,47813761,ENSMUSG00000023980,Taf8,47812702,47813201,NA,18929
Taf9b_2,chrX,NA,NA,105263295,105263794,ENSMUSG00000047242,Taf9b,105262735,105263234,NA,14276
Tagln_1,chr9,NA,NA,45847244,45847743,ENSMUSG00000032085,Tagln,45846684,45847183,NA,6440
Tanc1_1,chr2,ENSMUSG00000035168,Tanc1,59442430,59442929,NA,NA,59441870,59442369,234108,NA
Tango6_1,chr8,ENSMUSG00000041949,Tango6,107409728,107410227,NA,NA,107409168,107409667,168372,NA
Taok1_1,chr11,NA,NA,77498725,77499224,ENSMUSG00000017291,Taok1,77498165,77498664,NA,78654
Taok3_1,chr5,ENSMUSG00000061288,Taok3,117258232,117258731,ENSMUSG00000120368,Gm57263,117257672,117258171,155091,1437
Tapt1_1,chr5,ENSMUSG00000104784,Gm42984,44384017,44384516,ENSMUSG00000046985,Tapt1,44383457,44383956,56516,51473
Tarbp2_1,chr15,ENSMUSG00000023051,Tarbp2,102426863,102427362,ENSMUSG00000121046,Gm56725,102426303,102426802,5485,377
Tardbp_1,chr4,NA,NA,148711272,148711771,ENSMUSG00000041459,Tardbp,148710712,148711211,NA,14638
Tasp1_1,chr2,NA,NA,139908752,139909251,ENSMUSG00000039033,Tasp1,139908192,139908691,NA,233326
Tatdn1_2,chr15,ENSMUSG00000115463,Gm49356,58780824,58781323,ENSMUSG00000050891,Tatdn1,58780264,58780763,48062,43584
Tbc1d10b_1,chr7,ENSMUSG00000030672,Mylpf,126807680,126808179,ENSMUSG00000042492,Tbc1d10b,126807120,126807619,5409,11010
Tbc1d13_1,chr2,ENSMUSG00000039678,Tbc1d13,30023881,30024380,NA,NA,30023321,30023820,18268,NA
Tbc1d15_1,chr10,NA,NA,115087380,115087879,ENSMUSG00000020130,Tbc1d15,115086820,115087319,NA,53596
Tbc1d1_1,chr5,ENSMUSG00000029174,Tbc1d1,64387777,64388276,NA,NA,64387217,64387716,195182,NA
Tbc1d22a_1,chr15,ENSMUSG00000051864,Tbc1d22a,86098658,86099157,ENSMUSG00000120224,2810001A02Rik,86098098,86098597,284045,10961
Tbc1d23_1,chr16,NA,NA,57051806,57052305,ENSMUSG00000022749,Tbc1d23,57051246,57051745,NA,62643
Tbc1d24_1,chr17,NA,NA,24424548,24425047,ENSMUSG00000117406,Ntn3,24423988,24424487,NA,5684
Tbc1d2_1,chr4,ENSMUSG00000120662,Gm57102,46650231,46650730,ENSMUSG00000039813,Tbc1d2,46649671,46650170,875,45820
Tbc1d7_1,chr13,ENSMUSG00000120366,Gm56565,43324934,43325433,ENSMUSG00000021368,Tbc1d7,43324374,43324873,24450,19762
Tbc1d8_1,chr1,NA,NA,39517875,39518374,ENSMUSG00000003134,Tbc1d8,39517315,39517814,NA,107264
Tbcc_1,chr17,ENSMUSG00000036430,Tbcc,47201612,47202111,NA,NA,47201052,47201551,1164,NA
Tbce_1,chr13,NA,NA,14214238,14214737,ENSMUSG00000039233,Tbce,14213678,14214177,NA,41690
Tbl1x_2,chrX,ENSMUSG00000025246,Tbl1x,76554863,76555362,NA,NA,76554303,76554802,151971,NA
Tbl3_1,chr17,NA,NA,24926661,24927160,ENSMUSG00000040688,Tbl3,24926101,24926600,NA,9712
Tbp_1,chr17,ENSMUSG00000014767,Tbp,15720188,15720687,ENSMUSG00000014769,Psmb1,15719628,15720127,28492,24731
Tbrg1_1,chr9,NA,NA,37568581,37569080,ENSMUSG00000011114,Tbrg1,37568021,37568520,NA,8550
Tbrg4_1,chr11,ENSMUSG00000121251,D030016M11Rik,6576114,6576613,ENSMUSG00000000384,Tbrg4,6575554,6576053,1394,10470
Tbx18_1,chr9,ENSMUSG00000103710,D030062O11Rik,87613365,87613864,ENSMUSG00000032419,Tbx18,87612805,87613304,2806,28461
Tbx3_1,chr5,ENSMUSG00000018604,Tbx3,119809094,119809593,ENSMUSG00000120646,Gm57296,119808534,119809033,14056,NA
Tbx3os2_1,chr5,NA,NA,119829333,119829832,ENSMUSG00000086847,Tbx3os2,119828773,119829272,NA,25671
Tbx6_1,chr7,ENSMUSG00000030699,Tbx6,126380731,126381230,NA,NA,126380171,126380670,4078,NA
Tcaim_1,chr9,ENSMUSG00000046603,Tcaim,122634617,122635116,NA,NA,122634057,122634556,30796,NA
Tcea1_1,chr1,ENSMUSG00000104217,Gm37988,4928025,4928524,NA,NA,4927465,4927964,78879,NA
Tcea2_1,chr2,ENSMUSG00000059540,Tcea2,181322096,181322595,NA,NA,181321536,181322035,7762,NA
Tcea3_1,chr4,ENSMUSG00000001604,Tcea3,135975296,135975795,NA,NA,135974736,135975235,27170,NA
Tceal8_1,chrX,NA,NA,135072977,135073476,ENSMUSG00000051579,Tceal8,135072417,135072916,NA,3359
Tceal9_1,chrX,ENSMUSG00000042712,Tceal9,135145885,135146384,NA,NA,135145325,135145824,2061,NA
Tceanc_1,chrX,ENSMUSG00000120664,Gm56688,165293480,165293979,ENSMUSG00000051224,Tceanc,165292920,165293419,921,18756
Tcf15_1,chr2,ENSMUSG00000068079,Tcf15,151985486,151985985,NA,NA,151984926,151985425,5537,NA
Tcf20_1,chr15,ENSMUSG00000100199,Gm20324,82784062,82784561,ENSMUSG00000041852,Tcf20,82783502,82784001,6739,179437
Tcf25_1,chr8,ENSMUSG00000001472,Tcf25,124100573,124101072,NA,NA,124100013,124100512,30083,NA
Tcf7_1,chr11,ENSMUSG00000086395,A630014C17Rik,52173448,52173947,ENSMUSG00000000782,Tcf7,52172888,52173387,10125,30961
Tcf7l1_1,chr6,NA,NA,72766087,72766586,ENSMUSG00000055799,Tcf7l1,72765527,72766026,NA,162877
Tcfl5_1,chr2,NA,NA,180284481,180284980,ENSMUSG00000038932,Tcfl5,180283921,180284420,NA,20753
Tchp_1,chr5,ENSMUSG00000002486,Tchp,114845889,114846388,NA,NA,114845329,114845828,14568,NA
Tcof1_1,chr18,NA,NA,60981991,60982490,ENSMUSG00000024613,Tcof1,60981431,60981930,NA,35217
Tcp11l1_1,chr2,NA,NA,104542528,104543027,ENSMUSG00000027175,Tcp11l1,104541968,104542467,NA,54882
Tctex1d2_1,chr16,ENSMUSG00000014075,Dynlt2b,32238598,32239097,NA,NA,32238038,32238537,9398,NA
Tctex1d4_1,chr4,ENSMUSG00000047671,Dynlt4,116984021,116984520,NA,NA,116983461,116983960,1945,NA
Tctn3_1,chr19,ENSMUSG00000048120,Entpd1,40600715,40601214,ENSMUSG00000025008,Tctn3,40600155,40600654,129237,15788
Tdg_1,chr10,ENSMUSG00000034674,Tdg,82465709,82466208,NA,NA,82465149,82465648,20972,NA
Tdh_1,chr14,NA,NA,63746267,63746766,ENSMUSG00000021953,Tdh,63745707,63746206,NA,16746
Tdp1_1,chr12,ENSMUSG00000021177,Tdp1,99850788,99851287,ENSMUSG00000021176,Efcab11,99850228,99850727,70703,191395
Tdrd3_1,chr14,ENSMUSG00000022019,Tdrd3,87654086,87654585,NA,NA,87653526,87654025,128866,NA
Tead1_1,chr7,ENSMUSG00000055320,Tead1,112278574,112279073,ENSMUSG00000085945,2310014F06Rik,112278014,112278513,227490,78105
Tecpr1_1,chr5,ENSMUSG00000104662,Gm43267,144160392,144160891,ENSMUSG00000066621,Tecpr1,144159832,144160331,1827,29174
Tecr_1,chr8,NA,NA,84321131,84321630,ENSMUSG00000031708,Tecr,84320571,84321070,NA,36274
Tecr_2,chr8,NA,NA,84299915,84300414,ENSMUSG00000031708,Tecr,84299355,84299854,NA,36274
Tedc1_1,chr12,ENSMUSG00000037466,Tedc1,113120041,113120540,NA,NA,113119481,113119980,9628,NA
Tef_1,chr15,ENSMUSG00000022389,Tef,81695682,81696181,NA,NA,81695122,81695621,24443,NA
Tefm_1,chr11,NA,NA,80033019,80033518,ENSMUSG00000046909,Tefm,80032459,80032958,NA,5498
Tenm4_2,chr7,ENSMUSG00000048078,Tenm4,95860887,95861386,NA,NA,95860327,95860826,739848,NA
Terb2_1,chr2,ENSMUSG00000027229,Terb2,122016771,122017270,ENSMUSG00000027233,Patl2,122016211,122016710,20126,66082
Terf1_1,chr1,ENSMUSG00000025925,Terf1,15875890,15876389,NA,NA,15875330,15875829,38407,NA
Terf2_2,chr8,NA,NA,107823227,107823726,ENSMUSG00000098671,Mir7075,107822667,107823166,NA,82
Tesk1_1,chr4,ENSMUSG00000028458,Tesk1,43442314,43442813,NA,NA,43441754,43442253,6126,NA
Tesmin_1,chr19,ENSMUSG00000024905,Tesmin,3438904,3439403,NA,NA,3438344,3438843,18967,NA
Tet1_1,chr10,NA,NA,62728695,62729194,ENSMUSG00000047146,Tet1,62728135,62728634,NA,104427
Tet1_2,chr10,NA,NA,62723253,62723752,ENSMUSG00000047146,Tet1,62722693,62723192,NA,104427
Tex261_1,chr6,NA,NA,83752808,83753307,ENSMUSG00000014748,Tex261,83752248,83752747,NA,6929
Tex264_1,chr9,NA,NA,106563154,106563653,ENSMUSG00000040813,Tex264,106562594,106563093,NA,27182
Tex30_1,chr1,NA,NA,44141598,44142097,ENSMUSG00000026049,Tex30,44141038,44141537,NA,15829
Tex9_1,chr9,NA,NA,72399291,72399790,ENSMUSG00000090626,Tex9,72398731,72399230,NA,41819
Tfam_1,chr10,NA,NA,71073924,71074423,ENSMUSG00000003923,Tfam,71073364,71073863,NA,12817
Tfap2c_1,chr2,ENSMUSG00000028640,Tfap2c,172391524,172392023,NA,NA,172390964,172391463,9030,NA
Tfap2c_2,chr2,ENSMUSG00000028640,Tfap2c,172392969,172393468,NA,NA,172392409,172392908,9030,NA
Tfap4_1,chr16,NA,NA,4377581,4378080,ENSMUSG00000005718,Tfap4,4377021,4377520,NA,15194
Tfb1m_1,chr17,ENSMUSG00000116852,1700102H20Rik,3608080,3608579,ENSMUSG00000036983,Tfb1m,3607520,3608019,2591,38526
Tfcp2l1_1,chr1,ENSMUSG00000026380,Tfcp2l1,118555688,118556187,NA,NA,118555128,118555627,57224,NA
Tfdp1_1,chr8,ENSMUSG00000038482,Tfdp1,13388815,13389314,NA,NA,13388255,13388754,39698,NA
Tfeb_1,chr17,ENSMUSG00000023990,Tfeb,48047993,48048492,NA,NA,48047433,48047932,55390,NA
Tfg_1,chr16,NA,NA,56537805,56538304,ENSMUSG00000022757,Tfg,56537245,56537744,NA,27119
Tfip11_1,chr5,ENSMUSG00000029345,Tfip11,112474267,112474766,NA,NA,112473707,112474206,11716,NA
Tfpi_1,chr2,NA,NA,84307157,84307656,ENSMUSG00000027082,Tfpi,84306597,84307096,NA,43921
Tgfb3_1,chr12,ENSMUSG00000114051,Gm48008,86125852,86126351,ENSMUSG00000021253,Tgfb3,86125292,86125791,1267,22297
Tgif1_3,chr17,ENSMUSG00000121796,NA,71160535,71161034,ENSMUSG00000047407,Tgif1,71159975,71160474,NA,9342
Tgif2_1,chr2,ENSMUSG00000062175,Tgif2,156682065,156682564,ENSMUSG00000087179,5730471H19Rik,156681505,156682004,15564,70266
Tgoln1_1,chr6,NA,NA,72593780,72594279,ENSMUSG00000056429,Tgoln1,72593220,72593719,NA,8569
Tha1_1,chr11,ENSMUSG00000085434,Gm11725,117764347,117764846,ENSMUSG00000017713,Tha1,117763787,117764286,23369,5530
Thada_1,chr17,NA,NA,84773684,84774183,ENSMUSG00000024251,Thada,84773124,84773623,NA,276130
Thap11_1,chr8,ENSMUSG00000036442,Thap11,106581745,106582244,NA,NA,106581185,106581684,1819,NA
Thap1_1,chr8,ENSMUSG00000037214,Thap1,26648248,26648747,NA,NA,26647688,26648187,6011,NA
Thap7_1,chr16,ENSMUSG00000116898,Gm49785,17348968,17349467,ENSMUSG00000022760,Thap7,17348408,17348907,771,3155
Thoc1_1,chr18,ENSMUSG00000024287,Thoc1,9958191,9958690,NA,NA,9957631,9958130,37584,NA
Thoc2_1,chrX,NA,NA,41000822,41001321,ENSMUSG00000037475,Thoc2,41000262,41000761,NA,125684
Thoc5_1,chr11,ENSMUSG00000034274,Thoc5,4845350,4845849,NA,NA,4844790,4845289,33548,NA
Thoc7_1,chr14,ENSMUSG00000053453,Thoc7,8508556,8509055,ENSMUSG00000021738,Atxn7,8507996,8508495,12841,145863
Thrap3_1,chr4,NA,NA,126096472,126096971,ENSMUSG00000043962,Thrap3,126095912,126096411,NA,38679
Thtpa_1,chr14,ENSMUSG00000045691,Thtpa,55332288,55332787,NA,NA,55331728,55332227,4203,NA
Thumpd1_1,chr7,NA,NA,119320052,119320551,ENSMUSG00000030942,Thumpd1,119319492,119319991,NA,5706
Thumpd3_1,chr6,ENSMUSG00000030264,Thumpd3,113023303,113023802,ENSMUSG00000107455,Gm43868,113022743,113023242,22049,2114
Tiam1_1,chr16,ENSMUSG00000120080,Gm56608,89940776,89941275,ENSMUSG00000002489,Tiam1,89940216,89940715,1549,356659
Ticam1_1,chr17,NA,NA,56583794,56584293,ENSMUSG00000047123,Ticam1,56583234,56583733,NA,7468
Ticrr_1,chr7,ENSMUSG00000046591,Ticrr,79309983,79310482,NA,NA,79309423,79309922,37953,NA
Tigar_1,chr6,ENSMUSG00000097525,Platr31,127086563,127087062,ENSMUSG00000038028,Tigar,127086003,127086502,10171,24442
Timeless_1,chr10,ENSMUSG00000039994,Timeless,128067960,128068459,NA,NA,128067400,128067899,20877,NA
Timm17a_1,chr1,NA,NA,135241525,135242024,ENSMUSG00000062580,Timm17a,135240965,135241464,NA,18566
Timm21_1,chr18,ENSMUSG00000034391,Fbxo15,84969699,84970198,ENSMUSG00000024645,Timm21,84969139,84969638,46692,5334
Timm44_1,chr8,NA,NA,4325954,4326453,ENSMUSG00000002949,Timm44,4325394,4325893,NA,16183
Timm50_1,chr7,NA,NA,28011523,28012022,ENSMUSG00000003438,Timm50,28010963,28011462,NA,6557
Timm9_1,chr12,ENSMUSG00000034601,2700049A03Rik,71183482,71183981,ENSMUSG00000021079,Timm9,71182922,71183421,106456,13512
Timmdc1_1,chr16,ENSMUSG00000120288,Gm56613,38343046,38343545,ENSMUSG00000002846,Timmdc1,38342486,38342985,6046,24317
Timp1_1,chrX,ENSMUSG00000001131,Timp1,20736540,20737039,ENSMUSG00000037217,Syn1,20735980,20736479,4570,60494
Tinf2_1,chr14,ENSMUSG00000115154,Gm49067,55919313,55919812,ENSMUSG00000007589,Tinf2,55918753,55919252,30538,7132
Tiprl_1,chr1,NA,NA,165064556,165065055,ENSMUSG00000040843,Tiprl,165063996,165064495,NA,24711
Tjp2_1,chr19,NA,NA,24202440,24202939,ENSMUSG00000024812,Tjp2,24201880,24202379,NA,130526
Tkt_1,chr14,ENSMUSG00000021957,Tkt,30271147,30271646,NA,NA,30270587,30271086,26362,NA
Tle1_1,chr4,ENSMUSG00000084910,C630043F03Rik,72119141,72119640,ENSMUSG00000008305,Tle1,72118581,72119080,14291,83089
Tle4_1,chr19,ENSMUSG00000120068,Gm56647,14575465,14575964,ENSMUSG00000024642,Tle4,14574905,14575404,3672,149902
Tlnrd1_1,chr7,ENSMUSG00000038503,Mesd,83533564,83534063,ENSMUSG00000070462,Tlnrd1,83533004,83533503,17067,4433
Tm2d3_1,chr7,ENSMUSG00000078681,Tm2d3,65343215,65343714,NA,NA,65342655,65343154,10745,NA
Tm9sf1_1,chr14,ENSMUSG00000115222,Gm49747,55880844,55881343,ENSMUSG00000002320,Tm9sf1,55880284,55880783,11386,7842
Tm9sf3_1,chr19,NA,NA,41252478,41252977,ENSMUSG00000025016,Tm9sf3,41251918,41252417,NA,53154
Tm9sf4_3,chr2,ENSMUSG00000068040,Tm9sf4,153042230,153042729,NA,NA,153041670,153042169,49164,NA
Tmc8_1,chr11,ENSMUSG00000050106,Tmc8,117673142,117673641,ENSMUSG00000025572,Tmc6,117672582,117673081,11035,16211
Tmcc3_1,chr10,ENSMUSG00000020023,Tmcc3,94350755,94351254,NA,NA,94350195,94350694,279008,NA
Tmco1_1,chr1,ENSMUSG00000052428,Tmco1,167136333,167136832,ENSMUSG00000121275,Gm57182,167135773,167136272,25601,64681
Tmco6_1,chr18,ENSMUSG00000006850,Tmco6,36868103,36868602,NA,NA,36867543,36868042,7359,NA
Tmed10_1,chr12,ENSMUSG00000113488,Gm47819,85421523,85422022,ENSMUSG00000021248,Tmed10,85420963,85421462,2692,34234
Tmed1_1,chr9,NA,NA,21421529,21422028,ENSMUSG00000032180,Tmed1,21420969,21421468,NA,2700
Tmed2_1,chr5,ENSMUSG00000029390,Tmed2,124678846,124679345,NA,NA,124678286,124678785,9812,NA
Tmed9_1,chr13,ENSMUSG00000058569,Tmed9,55740986,55741485,NA,NA,55740426,55740925,23966,NA
Tmeff1_1,chr4,ENSMUSG00000028347,Tmeff1,48585189,48585688,NA,NA,48584629,48585128,77958,NA
Tmem106c_1,chr15,ENSMUSG00000052369,Tmem106c,97862129,97862628,ENSMUSG00000120138,Gm56696,97861569,97862068,6076,863
Tmem107_1,chr11,ENSMUSG00000020895,Tmem107,68961685,68962184,ENSMUSG00000121012,Gm57412,68961125,68961624,2488,1610
Tmem109_1,chr19,NA,NA,10859160,10859659,ENSMUSG00000034659,Tmem109,10858600,10859099,NA,11342
Tmem120b_1,chr5,ENSMUSG00000054434,Tmem120b,123214410,123214909,NA,NA,123213850,123214349,49335,NA
Tmem126a_1,chr7,ENSMUSG00000109216,Gm44907,90106444,90106943,ENSMUSG00000030615,Tmem126a,90105884,90106383,1633,6530
Tmem130_1,chr5,NA,NA,144698470,144698969,ENSMUSG00000043388,Tmem130,144697910,144698409,NA,25904
Tmem131l_1,chr3,NA,NA,83947490,83947989,ENSMUSG00000033767,Tmem131l,83946930,83947429,NA,142521
Tmem141_1,chr2,ENSMUSG00000052403,Fcnaos,25512067,25512566,ENSMUSG00000026939,Tmem141,25511507,25512006,23870,1939
Tmem14c_1,chr13,ENSMUSG00000021361,Tmem14c,41169789,41170288,NA,NA,41169229,41169728,6295,NA
Tmem150a_1,chr6,ENSMUSG00000055912,Tmem150a,72332468,72332967,NA,NA,72331908,72332407,4316,NA
Tmem151b_1,chr17,NA,NA,45860669,45861168,ENSMUSG00000096847,Tmem151b,45860109,45860608,NA,7726
Tmem165_1,chr5,ENSMUSG00000029234,Tmem165,76331792,76332291,NA,NA,76331232,76331731,25366,NA
Tmem177_1,chr1,NA,NA,119840953,119841452,ENSMUSG00000036975,Tmem177,119840393,119840892,NA,5319
Tmem179b_1,chr19,ENSMUSG00000120814,Gm56660,8751867,8752366,ENSMUSG00000118346,Tmem179b,8751307,8751806,1297,1943
Tmem17_1,chr11,ENSMUSG00000049904,Tmem17,22462289,22462788,NA,NA,22461729,22462228,7147,NA
Tmem181a_1,chr17,NA,NA,6744591,6745090,NA,NA,6744031,6744530,NA,NA
Tmem183a_1,chr1,NA,NA,134289741,134290240,ENSMUSG00000042305,Tmem183a,134289181,134289680,NA,15883
Tmem189_1,chr2,NA,NA,167503497,167503996,ENSMUSG00000089739,Gm20431,167502937,167503436,NA,53647
Tmem18_1,chr12,ENSMUSG00000043061,Tmem18,30634454,30634953,NA,NA,30633894,30634393,6790,NA
Tmem19_1,chr10,NA,NA,115198176,115198675,ENSMUSG00000069520,Tmem19,115197616,115198115,NA,22828
Tmem216_1,chr19,NA,NA,10533152,10533651,ENSMUSG00000024667,Tmem216,10532592,10533091,NA,22374
Tmem220_1,chr11,ENSMUSG00000050270,Tmem220,66916000,66916499,NA,NA,66915440,66915939,10159,NA
Tmem222_1,chr4,NA,NA,133005109,133005608,ENSMUSG00000028857,Tmem222,133004549,133005048,NA,11748
Tmem223_1,chr19,ENSMUSG00000117924,Tmem223,8748378,8748877,NA,NA,8747818,8748317,1480,NA
Tmem231_1,chr8,NA,NA,112660474,112660973,ENSMUSG00000031951,Tmem231,112659914,112660413,NA,21871
Tmem238_1,chr7,NA,NA,4792609,4793108,ENSMUSG00000030431,Tmem238,4792049,4792548,NA,5100
Tmem246_1,chr4,NA,NA,49597847,49598346,ENSMUSG00000039611,Pgap4,49597287,49597786,NA,13371
Tmem248_1,chr5,ENSMUSG00000053094,Tmem248,130251187,130251686,ENSMUSG00000107143,Gm6598,130250627,130251126,26685,3433
Tmem250-ps_1,chr2,NA,NA,26030577,26031076,ENSMUSG00000087679,Tmem250,26030017,26030516,NA,3708
Tmem253_1,chr14,ENSMUSG00000072571,Tmem253,52254333,52254832,ENSMUSG00000049295,Zfp219,52253773,52254272,4137,14657
Tmem266_2,chr9,ENSMUSG00000032313,Tmem266,55234264,55234763,ENSMUSG00000032311,Nrg4,55233704,55234203,111433,106623
Tmem268_1,chr4,ENSMUSG00000045917,Tmem268,63477059,63477558,NA,NA,63476499,63476998,27577,NA
Tmem29_1,chrX,NA,NA,149242197,149242696,ENSMUSG00000041353,Tmem29,149241637,149242136,NA,61382
Tmem2_2,chr19,ENSMUSG00000024754,Cemip2,21759612,21760111,NA,NA,21759052,21759551,80019,NA
Tmem30b_1,chr12,NA,NA,73593225,73593724,ENSMUSG00000034435,Tmem30b,73592665,73593164,NA,2991
Tmem30c_1,chr16,NA,NA,57113264,57113763,ENSMUSG00000022753,Tmem30c,57112704,57113203,NA,26727
Tmem33_1,chr5,ENSMUSG00000037720,Tmem33,67418037,67418536,ENSMUSG00000107319,Gm42670,67417477,67417976,30897,17492
Tmem37_1,chr1,NA,NA,120001542,120002041,ENSMUSG00000050777,Tmem37,120000982,120001481,NA,6698
Tmem39a_1,chr16,ENSMUSG00000002845,Tmem39a,38383225,38383724,NA,NA,38382665,38383164,33465,NA
Tmem41b_1,chr7,NA,NA,109585516,109586015,ENSMUSG00000047554,Tmem41b,109584956,109585455,NA,14743
Tmem42_1,chr9,ENSMUSG00000066233,Tmem42,122850426,122850925,ENSMUSG00000110945,Gm9856,122849866,122850365,2380,2578
Tmem51_1,chr4,ENSMUSG00000073728,Tmem51os1,141811594,141812093,ENSMUSG00000040616,Tmem51,141811034,141811533,4340,53313
Tmem55b_1,chr14,ENSMUSG00000115338,Pnp,51168358,51168857,ENSMUSG00000035953,Pip4p1,51167798,51168297,22331,4789
Tmem63a_1,chr1,ENSMUSG00000026519,Tmem63a,180770036,180770535,NA,NA,180769476,180769975,32769,NA
Tmem64_1,chr4,ENSMUSG00000043252,Tmem64,15265787,15266286,NA,NA,15265227,15265726,20923,NA
Tmem69_1,chr4,NA,NA,116413190,116413689,ENSMUSG00000055900,Tmem69,116412630,116413129,NA,4031
Tmem79_1,chr3,NA,NA,88241811,88242310,ENSMUSG00000001420,Tmem79,88241251,88241750,NA,7494
Tmem88_1,chr11,NA,NA,69289110,69289609,ENSMUSG00000045377,Tmem88,69288550,69289049,NA,1716
Tmem8_1,chr17,ENSMUSG00000024180,Pgap6,26332313,26332812,NA,NA,26331753,26332252,9956,NA
Tmem91_1,chr7,NA,NA,25374593,25375092,ENSMUSG00000061702,Tmem91,25374033,25374532,NA,6028
Tmem95_1,chr11,NA,NA,69768911,69769410,ENSMUSG00000094845,Tmem95,69768351,69768850,NA,1997
Tmem97_1,chr11,NA,NA,78441557,78442056,ENSMUSG00000037278,Tmem97,78440997,78441496,NA,8961
Tmem9b_1,chr7,ENSMUSG00000121788,4930431P19Rik,109351520,109352019,ENSMUSG00000031021,Tmem9b,109350960,109351459,3043,17042
Tmf1_1,chr6,NA,NA,97156139,97156638,ENSMUSG00000030059,Tmf1,97155579,97156078,NA,26126
Tmpo_1,chr10,NA,NA,91007490,91007989,ENSMUSG00000019961,Tmpo,91006930,91007429,NA,33745
Tmtc3_1,chr10,ENSMUSG00000019971,Cep290,100323249,100323748,ENSMUSG00000036676,Tmtc3,100322689,100323188,87283,43449
Tmtc4_1,chr14,NA,NA,123220689,123221188,ENSMUSG00000041594,Tmtc4,123220129,123220628,NA,65065
